,Needs MWh
1914,0.039462
1915,0.0505
1916,0.04914
1917,0.04417
1918,0.03687
1919,0.02816
1920,0.02106
1921,0.01675
1922,0.01473
1923,0.01389
1924,0.01374
1925,0.01493
1926,0.01914
1927,0.025322
1928,0.021705
1929,0.001403
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.014617
1937,0.027278
1938,0.036904
1939,0.04842
1940,0.04795
1941,0.0451
1942,0.03765
1943,0.02861
1944,0.02106
1945,0.01675
1946,0.01473
1947,0.01389
1948,0.01374
1949,0.01493
1950,0.01914
1951,0.02094
1952,0.003267
1953,0.0
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,0.0
1959,0.005024
1960,0.020431
1961,0.019475
1962,0.036719
1963,0.04842
1964,0.04795
1965,0.0451
1966,0.03765
1967,0.02861
1968,0.02106
1969,0.01675
1970,0.01473
1971,0.01389
1972,0.01374
1973,0.01493
1974,0.01914
1975,0.022289
1976,0.014167
1977,0.0
1978,0.0
1979,0.007157
1980,0.007896
1981,0.014359
1982,0.025702
1983,0.014677
1984,0.010351
1985,0.013432
1986,0.036824
1987,0.04842
1988,0.04795
1989,0.0451
1990,0.03765
1991,0.02861
1992,0.02106
1993,0.01675
1994,0.01473
1995,0.01389
1996,0.01374
1997,0.01493
1998,0.01914
1999,0.025121
2000,0.022274
2001,0.022717
2002,0.018534
2003,0.02024
2004,0.019712
2005,0.014061
2006,0.01205
2007,0.020529
2008,0.00443
2009,0.027896
2010,0.036382
2011,0.04842
2012,0.04795
2013,0.0451
2014,0.03765
2015,0.02861
2016,0.02106
2017,0.01675
2018,0.01473
2019,0.01389
2020,0.01374
2021,0.01493
2022,0.01914
2023,0.024393
2024,0.022278
2025,0.013935
2026,0.0
2027,0.020168
2028,0.0
2029,0.0
2030,0.0
2031,0.009847
2032,0.004829
2033,0.027902
2034,0.03694
2035,0.04842
2036,0.04795
2037,0.0451
2038,0.03765
2039,0.02861
2040,0.02225
2041,0.01759
2042,0.01527
2043,0.01422
2044,0.01392
2045,0.01476
2046,0.0175
2047,0.019625
2048,0.011038
2049,0.023482
2050,0.027203
2051,0.003843
2052,0.006961
2053,0.026273
2054,0.0
2055,0.0
2056,0.0
2057,0.017797
2058,0.041216
2059,0.05531
2060,0.05107
2061,0.04446
2062,0.03816
2063,0.03025
2064,0.02318
2065,0.01829
2066,0.01191
2067,0.01467
2068,0.01403
2069,0.01439
2070,0.01598
2071,0.00908
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.013448
2082,0.038782
2083,0.0505
2084,0.04914
2085,0.04417
2086,0.03687
2087,0.02816
2088,0.02106
2089,0.01675
2090,0.01473
2091,0.01389
2092,0.01374
2093,0.01493
2094,0.01914
2095,0.02549
2096,0.016222
2097,0.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.009573
2106,0.032006
2107,0.047521
2108,0.04795
2109,0.0451
2110,0.03765
2111,0.02861
2112,0.02106
2113,0.01675
2114,0.01473
2115,0.01389
2116,0.01374
2117,0.01493
2118,0.01914
2119,0.02549
2120,0.023678
2121,0.010194
2122,0.011656
2123,0.010926
2124,0.009581
2125,0.021588
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.02048
2131,0.047532
2132,0.04795
2133,0.0451
2134,0.03765
2135,0.02861
2136,0.02106
2137,0.01675
2138,0.01473
2139,0.01389
2140,0.01374
2141,0.01493
2142,0.01914
2143,0.02549
2144,0.014984
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.017963
2155,0.047284
2156,0.04795
2157,0.0451
2158,0.03765
2159,0.02861
2160,0.0207
2161,0.01642
2162,0.01443
2163,0.01365
2164,0.01347
2165,0.01428
2166,0.01782
2167,0.02392
2168,0.014276
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.013291
2179,0.040826
2180,0.04535
2181,0.04365
2182,0.03714
2183,0.02839
2184,0.0207
2185,0.01642
2186,0.01443
2187,0.01365
2188,0.01347
2189,0.01428
2190,0.01782
2191,0.02392
2192,0.013564
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.012667
2203,0.040773
2204,0.04535
2205,0.04365
2206,0.03714
2207,0.02839
2208,0.02178
2209,0.01713
2210,0.01484
2211,0.01386
2212,0.01354
2213,0.01408
2214,0.01609
2215,0.02068
2216,0.013996
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.017954
2227,0.045589
2228,0.04798
2229,0.04269
2230,0.0373
2231,0.02984
2232,0.02256
2233,0.01764
2234,0.01509
2235,0.01393
2236,0.01347
2237,0.0137
2238,0.01494
2239,0.01839
2240,0.019389
2241,0.016441
2242,0.023256
2243,0.0
2244,0.03893
2245,0.031253
2246,0.028962
2247,0.026341
2248,0.026636
2249,0.026484
2250,0.029763
2251,0.041847
2252,0.04459
2253,0.04111
2254,0.03494
2255,0.02708
2256,0.0207
2257,0.01642
2258,0.01443
2259,0.01365
2260,0.01347
2261,0.01428
2262,0.01782
2263,0.02392
2264,0.024843
2265,0.021229
2266,0.006774
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.001009
2273,0.003921
2274,0.022605
2275,0.041923
2276,0.04535
2277,0.04365
2278,0.03714
2279,0.02839
2280,0.0207
2281,0.01642
2282,0.01443
2283,0.01365
2284,0.01347
2285,0.01428
2286,0.01782
2287,0.02358
2288,0.011534
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.012174
2299,0.040031
2300,0.04535
2301,0.04365
2302,0.03714
2303,0.02839
2304,0.0207
2305,0.01642
2306,0.01443
2307,0.01365
2308,0.01347
2309,0.01428
2310,0.01782
2311,0.023473
2312,0.011099
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.011796
2323,0.039942
2324,0.04535
2325,0.04365
2326,0.03714
2327,0.02839
2328,0.0207
2329,0.01642
2330,0.01443
2331,0.01365
2332,0.01347
2333,0.01428
2334,0.01782
2335,0.023312
2336,0.01126
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.011991
2347,0.039851
2348,0.04535
2349,0.04365
2350,0.03714
2351,0.02839
2352,0.0207
2353,0.01642
2354,0.01443
2355,0.01365
2356,0.01347
2357,0.01428
2358,0.01782
2359,0.023199
2360,0.010822
2361,0.0
2362,0.0
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.012037
2371,0.039829
2372,0.04535
2373,0.04365
2374,0.03714
2375,0.02839
2376,0.02178
2377,0.01713
2378,0.01484
2379,0.01386
2380,0.01354
2381,0.01408
2382,0.01609
2383,0.019781
2384,0.011294
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.002722
2394,0.017248
2395,0.044689
2396,0.04798
2397,0.04269
2398,0.0373
2399,0.02984
2400,0.02256
2401,0.01764
2402,0.01509
2403,0.01393
2404,0.01347
2405,0.0137
2406,0.01494
2407,0.017728
2408,0.016913
2409,0.006972
2410,0.001628
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.017581
2419,0.040137
2420,0.04459
2421,0.04111
2422,0.03494
2423,0.02708
2424,0.0207
2425,0.01642
2426,0.01443
2427,0.01365
2428,0.01347
2429,0.01428
2430,0.01782
2431,0.022771
2432,0.010543
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.023707
2443,0.040428
2444,0.04535
2445,0.04365
2446,0.03714
2447,0.02839
2448,0.0207
2449,0.01642
2450,0.01443
2451,0.01365
2452,0.01347
2453,0.01428
2454,0.01782
2455,0.022649
2456,0.009919
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.011754
2467,0.039437
2468,0.04535
2469,0.04365
2470,0.03714
2471,0.02839
2472,0.0207
2473,0.01642
2474,0.01443
2475,0.01365
2476,0.01347
2477,0.01428
2478,0.01782
2479,0.022464
2480,0.009706
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.014882
2491,0.039244
2492,0.04535
2493,0.04365
2494,0.03714
2495,0.02839
2496,0.0207
2497,0.01642
2498,0.01443
2499,0.01365
2500,0.01347
2501,0.01428
2502,0.01782
2503,0.022401
2504,0.009603
2505,0.0
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.011332
2515,0.039546
2516,0.04535
2517,0.04365
2518,0.03714
2519,0.02839
2520,0.0207
2521,0.01642
2522,0.01443
2523,0.01365
2524,0.01347
2525,0.01428
2526,0.01782
2527,0.022657
2528,0.014926
2529,0.002602
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.003551
2538,0.020151
2539,0.038973
2540,0.04535
2541,0.04365
2542,0.03714
2543,0.02839
2544,0.02178
2545,0.01713
2546,0.01484
2547,0.01386
2548,0.01354
2549,0.01408
2550,0.01609
2551,0.019917
2552,0.01087
2553,0.0
2554,0.0
2555,0.0
2556,0.025389
2557,0.011995
2558,0.01389
2559,0.023958
2560,0.0
2561,0.005141
2562,0.024529
2563,0.044651
2564,0.04798
2565,0.04269
2566,0.0373
2567,0.02984
2568,0.02256
2569,0.01764
2570,0.01509
2571,0.01393
2572,0.01347
2573,0.0137
2574,0.01494
2575,0.018079
2576,0.019713
2577,0.010549
2578,0.0
2579,0.002019
2580,0.024125
2581,0.02112
2582,0.02368
2583,0.0
2584,0.003934
2585,0.0
2586,0.014154
2587,0.039587
2588,0.04459
2589,0.04111
2590,0.03494
2591,0.02708
2592,0.0207
2593,0.01642
2594,0.01443
2595,0.01365
2596,0.01347
2597,0.01428
2598,0.01782
2599,0.021908
2600,0.016316
2601,0.0
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.0
2607,0.00466
2608,0.016921
2609,0.01833
2610,0.027439
2611,0.04064
2612,0.04535
2613,0.04365
2614,0.03714
2615,0.02839
2616,0.0207
2617,0.01642
2618,0.01443
2619,0.01365
2620,0.01347
2621,0.01428
2622,0.01782
2623,0.022049
2624,0.007515
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.010889
2635,0.039115
2636,0.04535
2637,0.04365
2638,0.03714
2639,0.02839
2640,0.0207
2641,0.01642
2642,0.01443
2643,0.01365
2644,0.01347
2645,0.01428
2646,0.01782
2647,0.022071
2648,0.007342
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.010896
2659,0.039118
2660,0.04535
2661,0.04365
2662,0.03714
2663,0.02839
2664,0.0207
2665,0.01642
2666,0.01443
2667,0.01365
2668,0.01347
2669,0.01428
2670,0.01782
2671,0.021775
2672,0.007333
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.012048
2683,0.038469
2684,0.04535
2685,0.04365
2686,0.03714
2687,0.02839
2688,0.0207
2689,0.01642
2690,0.01443
2691,0.01365
2692,0.01347
2693,0.01428
2694,0.01782
2695,0.023339
2696,0.016972
2697,0.0
2698,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.017402
2705,0.017841
2706,0.024814
2707,0.038705
2708,0.04535
2709,0.04365
2710,0.03714
2711,0.02839
2712,0.02178
2713,0.01713
2714,0.01484
2715,0.01386
2716,0.01354
2717,0.01408
2718,0.01609
2719,0.01789
2720,0.017267
2721,0.006437
2722,0.0
2723,0.0
2724,0.013694
2725,0.0
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.021872
2731,0.04372
2732,0.04798
2733,0.04269
2734,0.0373
2735,0.02984
2736,0.02256
2737,0.01764
2738,0.01509
2739,0.01393
2740,0.01347
2741,0.0137
2742,0.01494
2743,0.01544
2744,0.010165
2745,0.002167
2746,0.0
2747,0.0
2748,0.0
2749,0.0
2750,0.0
2751,0.011231
2752,0.0
2753,0.007019
2754,0.018045
2755,0.038655
2756,0.04459
2757,0.04111
2758,0.03494
2759,0.02708
2760,0.0207
2761,0.01642
2762,0.01443
2763,0.01365
2764,0.01347
2765,0.01428
2766,0.01782
2767,0.023664
2768,0.020927
2769,0.011534
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,0.016909
2775,0.0
2776,0.00188
2777,0.017633
2778,0.028838
2779,0.041329
2780,0.04535
2781,0.04365
2782,0.03714
2783,0.02839
2784,0.0207
2785,0.01642
2786,0.01443
2787,0.01365
2788,0.01347
2789,0.01428
2790,0.01782
2791,0.023453
2792,0.02085
2793,0.020568
2794,0.018236
2795,0.017808
2796,0.008464
2797,0.015514
2798,0.0175
2799,0.01907
2800,0.021947
2801,0.023689
2802,0.029112
2803,0.041441
2804,0.04535
2805,0.04365
2806,0.03714
2807,0.02839
2808,0.0207
2809,0.01642
2810,0.01443
2811,0.01365
2812,0.01347
2813,0.01428
2814,0.01782
2815,0.023759
2816,0.005765
2817,0.010817
2818,0.0
2819,0.0
2820,0.013213
2821,0.0
2822,0.002964
2823,0.018541
2824,0.0
2825,0.001378
2826,0.021524
2827,0.041758
2828,0.04535
2829,0.04365
2830,0.03714
2831,0.02839
2832,0.0207
2833,0.01642
2834,0.01443
2835,0.01365
2836,0.01347
2837,0.01428
2838,0.01782
2839,0.020286
2840,0.013659
2841,0.0
2842,0.0
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,0.007072
2850,0.013093
2851,0.041758
2852,0.04535
2853,0.04365
2854,0.03714
2855,0.02839
2856,0.0207
2857,0.01642
2858,0.01443
2859,0.01365
2860,0.01347
2861,0.01428
2862,0.01782
2863,0.023214
2864,0.018057
2865,0.019826
2866,0.0
2867,0.002621
2868,0.005412
2869,0.003379
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.011152
2875,0.038225
2876,0.04535
2877,0.04365
2878,0.03714
2879,0.02839
2880,0.02095
2881,0.01669
2882,0.01459
2883,0.0137
2884,0.01339
2885,0.01385
2886,0.01588
2887,0.020203
2888,0.013471
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,0.0
2895,0.0
2896,0.0
2897,0.00561
2898,0.025153
2899,0.037818
2900,0.03997
2901,0.03695
2902,0.03317
2903,0.02769
2904,0.02169
2905,0.01716
2906,0.0149
2907,0.01389
2908,0.01346
2909,0.01365
2910,0.01484
2911,0.017975
2912,0.020487
2913,0.023089
2914,0.014372
2915,0.014168
2916,0.00974
2917,0.0
2918,0.0
2919,0.0
2920,0.000829
2921,0.0
2922,0.00983
2923,0.033977
2924,0.03993
2925,0.03808
2926,0.03339
2927,0.02655
2928,0.02001
2929,0.01598
2930,0.01419
2931,0.01347
2932,0.01324
2933,0.01393
2934,0.01709
2935,0.022505
2936,0.01195
2937,0.0
2938,0.0
2939,0.0
2940,0.010034
2941,0.0
2942,0.0
2943,0.0
2944,0.0
2945,0.0
2946,0.015449
2947,0.031726
2948,0.03961
2949,0.03976
2950,0.0347
2951,0.02701
2952,0.02001
2953,0.01598
2954,0.01419
2955,0.01347
2956,0.01324
2957,0.01393
2958,0.01709
2959,0.01853
2960,0.00442
2961,0.0
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,0.006608
2971,0.031494
2972,0.03961
2973,0.03976
2974,0.0347
2975,0.02701
2976,0.02001
2977,0.01598
2978,0.01419
2979,0.01347
2980,0.01324
2981,0.01393
2982,0.01709
2983,0.018642
2984,0.0171
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,0.010686
2995,0.031554
2996,0.03961
2997,0.03976
2998,0.0347
2999,0.02701
3000,0.02001
3001,0.01598
3002,0.01419
3003,0.01347
3004,0.01324
3005,0.01393
3006,0.01709
3007,0.019632
3008,0.019104
3009,0.006822
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.0
3015,0.015428
3016,0.015835
3017,0.017499
3018,0.025195
3019,0.0313
3020,0.03961
3021,0.03976
3022,0.0347
3023,0.02701
3024,0.02001
3025,0.01598
3026,0.01419
3027,0.01347
3028,0.01324
3029,0.01393
3030,0.01709
3031,0.01815
3032,0.004788
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.006623
3043,0.031964
3044,0.03961
3045,0.03976
3046,0.0347
3047,0.02701
3048,0.02095
3049,0.01669
3050,0.01459
3051,0.0137
3052,0.01339
3053,0.01385
3054,0.01588
3055,0.016604
3056,0.004799
3057,0.0
3058,0.0
3059,0.0
3060,0.0
3061,0.0
3062,0.0
3063,0.023974
3064,0.0
3065,0.0
3066,0.008143
3067,0.033594
3068,0.03997
3069,0.03695
3070,0.03317
3071,0.02769
3072,0.02169
3073,0.01716
3074,0.0149
3075,0.01389
3076,0.01346
3077,0.01365
3078,0.01484
3079,0.014799
3080,0.008662
3081,0.0
3082,0.0
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,0.0
3088,0.0
3089,0.0
3090,0.008562
3091,0.033823
3092,0.03993
3093,0.03808
3094,0.03339
3095,0.02655
3096,0.02001
3097,0.01598
3098,0.01419
3099,0.01347
3100,0.01324
3101,0.01393
3102,0.01709
3103,0.019203
3104,0.003437
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,0.006568
3115,0.031762
3116,0.03961
3117,0.03976
3118,0.0347
3119,0.02701
3120,0.02001
3121,0.01598
3122,0.01419
3123,0.01347
3124,0.01324
3125,0.01393
3126,0.01709
3127,0.018343
3128,0.003199
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.006908
3139,0.031437
3140,0.03961
3141,0.03976
3142,0.0347
3143,0.02701
3144,0.02001
3145,0.01598
3146,0.01419
3147,0.01347
3148,0.01324
3149,0.01393
3150,0.01709
3151,0.018452
3152,0.00304
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.007336
3163,0.031221
3164,0.03961
3165,0.03976
3166,0.0347
3167,0.02701
3168,0.02001
3169,0.01598
3170,0.01419
3171,0.01347
3172,0.01324
3173,0.01393
3174,0.01709
3175,0.018558
3176,0.003209
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.011317
3187,0.030962
3188,0.03961
3189,0.03976
3190,0.0347
3191,0.02701
3192,0.02001
3193,0.01598
3194,0.01419
3195,0.01347
3196,0.01324
3197,0.01393
3198,0.01709
3199,0.01747
3200,0.003347
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,0.0
3206,0.0
3207,0.0
3208,0.0
3209,0.0
3210,0.006413
3211,0.030983
3212,0.03961
3213,0.03976
3214,0.0347
3215,0.02701
3216,0.02095
3217,0.01669
3218,0.01459
3219,0.0137
3220,0.01339
3221,0.01385
3222,0.01588
3223,0.019546
3224,0.023607
3225,0.025712
3226,0.011282
3227,0.024382
3228,0.023637
3229,0.01194
3230,0.0
3231,0.0
3232,0.020058
3233,0.022641
3234,0.026524
3235,0.037337
3236,0.039793
3237,0.03695
3238,0.03317
3239,0.02769
3240,0.02169
3241,0.01716
3242,0.0149
3243,0.01389
3244,0.01346
3245,0.01365
3246,0.014613
3247,0.013754
3248,0.002201
3249,0.0
3250,0.0
3251,0.0
3252,0.0
3253,0.026523
3254,0.023526
3255,0.019377
3256,0.023346
3257,0.01922
3258,0.008309
3259,0.032834
3260,0.039908
3261,0.03808
3262,0.03339
3263,0.02655
3264,0.02001
3265,0.01598
3266,0.01419
3267,0.01347
3268,0.01324
3269,0.01393
3270,0.016864
3271,0.017901
3272,0.002863
3273,0.0
3274,0.0
3275,0.0
3276,0.0
3277,0.0
3278,0.0
3279,0.0
3280,0.0
3281,0.0
3282,0.006044
3283,0.03119
3284,0.039348
3285,0.03976
3286,0.0347
3287,0.02701
3288,0.02001
3289,0.01598
3290,0.01419
3291,0.01347
3292,0.01324
3293,0.01393
3294,0.01691
3295,0.01803
3296,0.002723
3297,0.0
3298,0.0
3299,0.0
3300,0.0
3301,0.0
3302,0.0
3303,0.0
3304,0.0
3305,0.0
3306,0.005965
3307,0.03132
3308,0.039251
3309,0.03976
3310,0.0347
3311,0.02701
3312,0.02001
3313,0.01598
3314,0.01419
3315,0.01347
3316,0.01324
3317,0.01393
3318,0.016818
3319,0.018121
3320,0.002385
3321,0.0
3322,0.0
3323,0.0
3324,0.0
3325,0.0
3326,0.0
3327,0.0
3328,0.0
3329,0.0
3330,0.005547
3331,0.030549
3332,0.039517
3333,0.03976
3334,0.0347
3335,0.02701
3336,0.02001
3337,0.01598
3338,0.01419
3339,0.01347
3340,0.01324
3341,0.01393
3342,0.01709
3343,0.019869
3344,0.013111
3345,0.0
3346,0.008881
3347,0.0
3348,0.017843
3349,0.007951
3350,0.0
3351,0.0
3352,0.00863
3353,0.001606
3354,0.009934
3355,0.035841
3356,0.03961
3357,0.03976
3358,0.0347
3359,0.02701
3360,0.02001
3361,0.01598
3362,0.01419
3363,0.01347
3364,0.01324
3365,0.01393
3366,0.016613
3367,0.018506
3368,0.016614
3369,0.014998
3370,0.004191
3371,0.0
3372,0.0
3373,0.0
3374,0.014719
3375,0.007177
3376,0.0
3377,0.0
3378,0.019213
3379,0.034716
3380,0.03961
3381,0.03976
3382,0.0347
3383,0.02701
3384,0.02095
3385,0.01669
3386,0.01459
3387,0.0137
3388,0.01339
3389,0.01385
3390,0.015601
3391,0.019339
3392,0.023848
3393,0.019703
3394,0.023396
3395,0.023766
3396,0.023099
3397,0.019677
3398,0.025549
3399,0.022922
3400,0.020216
3401,0.019924
3402,0.022689
3403,0.034349
3404,0.039741
3405,0.03695
3406,0.03317
3407,0.02769
3408,0.02169
3409,0.01716
3410,0.0149
3411,0.01389
3412,0.01346
3413,0.01365
3414,0.014306
3415,0.012556
3416,0.005945
3417,0.009885
3418,0.011227
3419,0.020599
3420,0.015709
3421,0.003282
3422,0.0
3423,0.002787
3424,0.003936
3425,0.007687
3426,0.026694
3427,0.034636
3428,0.039656
3429,0.03808
3430,0.03339
3431,0.02655
3432,0.02001
3433,0.01598
3434,0.01419
3435,0.01347
3436,0.01324
3437,0.01393
3438,0.016763
3439,0.019903
3440,0.005908
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.016818
3447,0.0
3448,0.0
3449,0.0
3450,0.004332
3451,0.030902
3452,0.038754
3453,0.03976
3454,0.0347
3455,0.02701
3456,0.02001
3457,0.01598
3458,0.01419
3459,0.01347
3460,0.01324
3461,0.01393
3462,0.016449
3463,0.018434
3464,0.001827
3465,0.0
3466,0.0
3467,0.0
3468,0.0
3469,0.0
3470,0.0
3471,0.0
3472,0.0
3473,0.0
3474,0.005212
3475,0.031342
3476,0.038757
3477,0.03976
3478,0.0347
3479,0.02701
3480,0.02001
3481,0.01598
3482,0.01419
3483,0.01347
3484,0.01324
3485,0.01393
3486,0.016559
3487,0.018132
3488,0.002229
3489,0.0
3490,0.0
3491,0.0
3492,0.0
3493,0.010348
3494,0.021031
3495,0.016997
3496,0.003294
3497,0.010466
3498,0.018075
3499,0.030988
3500,0.038697
3501,0.03976
3502,0.0347
3503,0.02701
3504,0.02001
3505,0.01598
3506,0.01419
3507,0.01347
3508,0.01324
3509,0.01393
3510,0.01709
3511,0.019787
3512,0.008349
3513,0.0
3514,0.000108
3515,0.0
3516,0.012088
3517,0.009459
3518,0.018028
3519,0.017308
3520,0.015841
3521,0.0
3522,0.013356
3523,0.031147
3524,0.038639
3525,0.03976
3526,0.0347
3527,0.02701
3528,0.02001
3529,0.01598
3530,0.01419
3531,0.01347
3532,0.01324
3533,0.01393
3534,0.016338
3535,0.016287
3536,0.012242
3537,0.0
3538,0.0
3539,0.0
3540,0.0
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.00453
3547,0.030724
3548,0.038525
3549,0.03976
3550,0.0347
3551,0.02701
3552,0.02095
3553,0.01669
3554,0.01459
3555,0.0137
3556,0.01339
3557,0.01385
3558,0.01507
3559,0.014977
3560,0.003298
3561,0.0
3562,0.0
3563,0.0
3564,0.0
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,0.008445
3571,0.03164
3572,0.03888
3573,0.03695
3574,0.03317
3575,0.02769
3576,0.02169
3577,0.01716
3578,0.0149
3579,0.01389
3580,0.01346
3581,0.01365
3582,0.014029
3583,0.013128
3584,0.002153
3585,0.0
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,0.0
3594,0.006718
3595,0.032267
3596,0.038783
3597,0.03808
3598,0.03339
3599,0.02655
3600,0.02001
3601,0.01598
3602,0.01419
3603,0.01347
3604,0.01324
3605,0.01393
3606,0.016165
3607,0.017486
3608,0.002154
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,0.0
3614,0.0
3615,0.0
3616,0.0
3617,0.0
3618,0.00576
3619,0.028984
3620,0.038408
3621,0.03976
3622,0.0347
3623,0.02701
3624,0.02346
3625,0.01941
3626,0.01742
3627,0.01646
3628,0.01601
3629,0.01635
3630,0.017368
3631,0.016658
3632,0.002007
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,0.0
3642,0.017577
3643,0.028739
3644,0.036747
3645,0.03889
3646,0.03586
3647,0.02978
3648,0.02346
3649,0.01941
3650,0.01742
3651,0.01646
3652,0.01601
3653,0.01635
3654,0.017819
3655,0.016077
3656,0.003652
3657,0.0
3658,0.0
3659,0.0
3660,0.0
3661,0.0
3662,0.0
3663,0.0
3664,0.0
3665,0.0
3666,0.006335
3667,0.02946
3668,0.03669
3669,0.03889
3670,0.03586
3671,0.02978
3672,0.02346
3673,0.01941
3674,0.01742
3675,0.01646
3676,0.01601
3677,0.01635
3678,0.017972
3679,0.017469
3680,0.008576
3681,0.0
3682,0.0
3683,0.0
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,0.0
3690,0.006474
3691,0.029121
3692,0.036633
3693,0.03889
3694,0.03586
3695,0.02978
3696,0.02346
3697,0.01941
3698,0.01742
3699,0.01646
3700,0.01601
3701,0.01635
3702,0.018022
3703,0.015976
3704,0.007584
3705,0.0
3706,0.0
3707,0.0
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3713,0.0
3714,0.006672
3715,0.027965
3716,0.03658
3717,0.03889
3718,0.03586
3719,0.02978
3720,0.02319
3721,0.01922
3722,0.01714
3723,0.01611
3724,0.01561
3725,0.01588
3726,0.016228
