,Needs MWh
3755,0.0
3756,0.0
3757,0.0
3758,0.0
3759,0.0
3760,0.0
3761,0.0
3762,0.0
3763,0.014064
3764,0.020146
3765,0.02169
3766,0.02005
3767,0.01678
3768,0.0139
3769,0.0115
3770,0.01032
3771,0.00975
3772,0.00949
3773,0.00969
3774,0.009823
3775,0.00767
3776,0.0
3777,0.0
3778,0.0
3779,0.0
3780,0.0
3781,0.0
3782,0.0
3783,0.0
3784,0.0
3785,0.0
3786,0.0
3787,0.017304
3788,0.02252
3789,0.02305
3790,0.02125
3791,0.01765
3792,0.0139
3793,0.0115
3794,0.01032
3795,0.00975
3796,0.00949
3797,0.00969
3798,0.010327
3799,0.006917
3800,0.0
3801,0.0
3802,0.0
3803,0.0
3804,0.0
3805,0.0
3806,0.0
3807,0.0
3808,0.00775
3809,0.0
3810,0.0
3811,0.018965
3812,0.02252
3813,0.02305
3814,0.02125
3815,0.01765
3816,0.0139
3817,0.0115
3818,0.01032
3819,0.00975
3820,0.00949
3821,0.00969
3822,0.01084
3823,0.012066
3824,0.003351
3825,0.000371
3826,0.0
3827,0.001261
3828,0.0
3829,0.0
3830,0.0
3831,0.011656
3832,0.011439
3833,0.0
3834,0.0
3835,0.013336
3836,0.021521
3837,0.02305
3838,0.02125
3839,0.01765
3840,0.0139
3841,0.0115
3842,0.01032
3843,0.00975
3844,0.00949
3845,0.00969
3846,0.009757
3847,0.007484
3848,0.0
3849,0.0
3850,0.0
3851,0.0
3852,0.0
3853,0.0
3854,0.0
3855,0.0
3856,0.0
3857,0.0
3858,0.014658
3859,0.019231
3860,0.02164
3861,0.02305
3862,0.02125
3863,0.01765
3864,0.0139
3865,0.0115
3866,0.01032
3867,0.00975
3868,0.00949
3869,0.00969
3870,0.00976
3871,0.007449
3872,0.0
3873,0.0
3874,0.0
3875,0.0
3876,0.0
3877,0.0
3878,0.0
3879,0.0
3880,0.011311
3881,0.0
3882,0.0
3883,0.014349
3884,0.020795
3885,0.02305
3886,0.02125
3887,0.01765
3888,0.01374
3889,0.01139
3890,0.01016
3891,0.00954
3892,0.00925
3893,0.00941
3894,0.009145
3895,0.00603
3896,0.0
3897,0.0
3898,0.0
3899,0.0
3900,0.0
3901,0.0
3902,0.0
3903,0.008022
3904,0.003826
3905,0.011455
3906,0.009711
3907,0.012985
3908,0.02048
3909,0.02055
3910,0.01902
3911,0.01674
3912,0.01378
3913,0.01138
3914,0.01005
3915,0.0094
3916,0.00908
3917,0.00914
3918,0.008545
3919,0.005653
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,0.0
3928,0.0
3929,0.003466
3930,0.008192
3931,0.013641
3932,0.021409
3933,0.02169
3934,0.02005
3935,0.01678
3936,0.0139
3937,0.0115
3938,0.01032
3939,0.00975
3940,0.00949
3941,0.00969
3942,0.010786
3943,0.006422
3944,0.0
3945,0.0
3946,0.000218
3947,0.009253
3948,0.004698
3949,0.0115
3950,0.0
3951,0.0
3952,0.011926
3953,0.0
3954,0.001139
3955,0.014179
3956,0.021579
3957,0.02305
3958,0.02125
3959,0.01765
3960,0.0139
3961,0.0115
3962,0.01032
3963,0.00975
3964,0.00949
3965,0.00969
3966,0.010707
3967,0.012474
3968,0.010874
3969,0.0
3970,0.0
3971,0.0
3972,0.0
3973,0.010181
3974,0.007129
3975,0.0
3976,0.0
3977,0.0
3978,0.015654
3979,0.013407
3980,0.021026
3981,0.02305
3982,0.02125
3983,0.01765
3984,0.0139
3985,0.0115
3986,0.01032
3987,0.00975
3988,0.00949
3989,0.00969
3990,0.01084
3991,0.00764
3992,0.0
3993,0.001003
3994,0.0
3995,0.0
3996,0.0
3997,0.0
3998,0.0
3999,0.008492
4000,0.0
4001,0.0
4002,0.013858
4003,0.016827
4004,0.02235
4005,0.02305
4006,0.02125
4007,0.01765
4008,0.0139
4009,0.0115
4010,0.01032
4011,0.00975
4012,0.00949
4013,0.00969
4014,0.009691
4015,0.006248
4016,0.0
4017,0.0
4018,0.0
4019,0.0
4020,0.0
4021,0.0
4022,0.0
4023,0.007073
4024,0.0
4025,0.001958
4026,0.000703
4027,0.013544
4028,0.021026
4029,0.02305
4030,0.02125
4031,0.01765
4032,0.0139
4033,0.0115
4034,0.01032
4035,0.00975
4036,0.00949
4037,0.00969
4038,0.010104
4039,0.007605
4040,0.0
4041,0.0
4042,0.0
4043,0.0
4044,0.0
4045,0.0
4046,0.0
4047,0.0
4048,0.0
4049,0.0
4050,0.0
4051,0.013413
4052,0.020602
4053,0.02305
4054,0.02125
4055,0.01765
4056,0.01374
4057,0.01139
4058,0.01016
4059,0.00954
4060,0.00925
4061,0.00941
4062,0.009954
4063,0.006158
4064,0.0
4065,0.0
4066,0.0
4067,0.0
4068,0.0
4069,0.0
4070,0.0
4071,0.0
4072,0.0
4073,0.00207
4074,0.0
4075,0.012956
4076,0.019492
4077,0.02055
4078,0.01902
4079,0.01674
4080,0.01378
4081,0.01138
4082,0.01005
4083,0.0094
4084,0.00908
4085,0.00914
4086,0.009111
4087,0.00502
4088,0.0
4089,0.0
4090,0.0
4091,0.0
4092,0.0
4093,0.0
4094,0.0
4095,0.0
4096,0.0
4097,0.0
4098,0.0
4099,0.01212
4100,0.019632
4101,0.02169
4102,0.02005
4103,0.01678
4104,0.0139
4105,0.0115
4106,0.01032
4107,0.00975
4108,0.00949
4109,0.00969
4110,0.009755
4111,0.00822
4112,0.0
4113,0.0
4114,0.0
4115,0.0
4116,0.0
4117,0.0
4118,0.0
4119,0.0
4120,0.0
4121,0.0
4122,0.0
4123,0.01434
4124,0.02079
4125,0.02305
4126,0.02125
4127,0.01765
4128,0.0139
4129,0.0115
4130,0.01032
4131,0.00975
4132,0.00949
4133,0.00969
4134,0.009755
4135,0.008441
4136,0.0
4137,0.0
4138,0.0
4139,0.0
4140,0.0
4141,0.0
4142,0.0
4143,0.0
4144,0.0
4145,0.0
4146,0.0
4147,0.013495
4148,0.020594
4149,0.02305
4150,0.02125
4151,0.01765
4152,0.0139
4153,0.0115
4154,0.01032
4155,0.00975
4156,0.00949
4157,0.00969
4158,0.009821
4159,0.006835
4160,0.0
4161,0.0
4162,0.0
4163,0.0
4164,0.0
4165,0.0
4166,0.0
4167,0.0
4168,0.0
4169,0.0
4170,0.0
4171,0.013962
4172,0.020474
4173,0.02305
4174,0.02125
4175,0.01765
4176,0.0139
4177,0.0115
4178,0.01032
4179,0.00975
4180,0.00949
4181,0.00969
4182,0.009938
4183,0.009077
4184,0.0
4185,0.0
4186,0.0
4187,0.0
4188,0.0
4189,0.0
4190,0.0
4191,0.0
4192,0.0
4193,0.0
4194,0.0
4195,0.013975
4196,0.020605
4197,0.02305
4198,0.02125
4199,0.01765
4200,0.0139
4201,0.0115
4202,0.01032
4203,0.00975
4204,0.00949
4205,0.00969
4206,0.009812
4207,0.008894
4208,0.0
4209,0.0
4210,0.0
4211,0.0
4212,0.0
4213,0.0
4214,0.0
4215,0.0
4216,0.0
4217,0.0
4218,0.0
4219,0.013841
4220,0.020481
4221,0.02305
4222,0.02125
4223,0.01765
4224,0.01374
4225,0.01139
4226,0.01016
4227,0.00954
4228,0.00925
4229,0.00941
4230,0.009197
4231,0.007881
4232,0.0
4233,0.0
4234,0.0
4235,0.0
4236,0.0
4237,0.0
4238,0.0
4239,0.0
4240,0.0
4241,0.0
4242,0.0
4243,0.01386
4244,0.019381
4245,0.02055
4246,0.01902
4247,0.01674
4248,0.01378
4249,0.01138
4250,0.01005
4251,0.0094
4252,0.00908
4253,0.00914
4254,0.008719
4255,0.006889
4256,0.0
4257,0.0
4258,0.0
4259,0.0
4260,0.0
4261,0.0
4262,0.0
4263,0.0
4264,0.0
4265,0.0
4266,0.0
4267,0.012689
4268,0.019712
4269,0.02169
4270,0.02005
4271,0.01678
4272,0.0139
4273,0.0115
4274,0.01032
4275,0.00975
4276,0.00949
4277,0.00969
4278,0.01011
4279,0.007828
4280,0.0
4281,0.0
4282,0.0
4283,0.0
4284,0.0
4285,0.0
4286,0.0
4287,0.0
4288,0.0
4289,0.0
4290,0.0
4291,0.013011
4292,0.020748
4293,0.02305
4294,0.02125
4295,0.01765
4296,0.0139
4297,0.0115
4298,0.01032
4299,0.00975
4300,0.00949
4301,0.00969
4302,0.00994
4303,0.008207
4304,0.0
4305,0.0
4306,0.0
4307,0.0
4308,0.0
4309,0.0
4310,0.0
4311,0.0
4312,0.0
4313,0.0
4314,0.0
4315,0.013724
4316,0.020403
4317,0.02305
4318,0.02125
4319,0.01765
4320,0.0139
4321,0.0115
4322,0.01032
4323,0.00975
4324,0.00949
4325,0.00969
4326,0.009994
4327,0.008129
4328,0.0
4329,0.0
4330,0.0
4331,0.0
4332,0.0
4333,0.0
4334,0.0
4335,0.0
4336,0.0
4337,0.0
4338,0.0
4339,0.015569
4340,0.020428
4341,0.02305
4342,0.02125
4343,0.01765
4344,0.01576
4345,0.01331
4346,0.01197
4347,0.01125
4348,0.01084
4349,0.01087
4350,0.010691
4351,0.009467
4352,0.0
4353,0.0
4354,0.0
4355,0.0
4356,0.0
4357,0.0
4358,0.0
4359,0.0
4360,0.0
4361,0.0
4362,0.0
4363,0.015026
4364,0.021657
4365,0.02414
4366,0.02242
4367,0.01918
4368,0.01576
4369,0.01331
4370,0.01197
4371,0.01125
4372,0.01084
4373,0.01087
4374,0.010748
4375,0.009368
4376,0.0
4377,0.0
4378,0.0
4379,0.0
4380,0.0
4381,0.0
4382,0.0
4383,0.0
4384,0.0
4385,0.0
4386,0.0
4387,0.015161
4388,0.021672
4389,0.02414
4390,0.02242
4391,0.01918
4392,0.01547
4393,0.0132
4394,0.01188
4395,0.01115
4396,0.01072
4397,0.01071
4398,0.010544
4399,0.007335
4400,0.0
4401,0.0
4402,0.0
4403,0.0
4404,0.0
4405,0.0
4406,0.0
4407,0.0
4408,0.0
4409,0.0
4410,0.0
4411,0.014119
4412,0.020421
4413,0.02165
4414,0.02016
4415,0.01792
4416,0.0149
4417,0.01292
4418,0.01167
4419,0.01094
4420,0.01048
4421,0.01042
4422,0.010185
4423,0.007855
4424,0.0
4425,0.0
4426,0.0
4427,0.0
4428,0.0
4429,0.0
4430,0.0
4431,0.0
4432,0.0
4433,0.0
4434,0.0
4435,0.01398
4436,0.020176
4437,0.02198
4438,0.02059
4439,0.01808
4440,0.01576
4441,0.01331
4442,0.01197
4443,0.01125
4444,0.01084
4445,0.01087
4446,0.010929
4447,0.008654
4448,0.0
4449,0.0
4450,0.0
4451,0.0
4452,0.0
4453,0.0
4454,0.0
4455,0.0
4456,0.0
4457,0.0
4458,0.0
4459,0.013954
4460,0.023221
4461,0.02414
4462,0.02242
4463,0.01918
4464,0.01576
4465,0.01331
4466,0.01197
4467,0.01125
4468,0.01084
4469,0.01087
4470,0.011036
4471,0.00835
4472,0.0
4473,0.0
4474,0.0
4475,0.0
4476,0.0
4477,0.0
4478,0.0
4479,0.0
4480,0.0
4481,0.0
4482,0.0
4483,0.014777
4484,0.021756
4485,0.02414
4486,0.02242
4487,0.01918
4488,0.01576
4489,0.01331
4490,0.01197
4491,0.01125
4492,0.01084
4493,0.01087
4494,0.010982
4495,0.008739
4496,0.0
4497,0.0
4498,0.0
4499,0.0
4500,0.0
4501,0.0
4502,0.0
4503,0.0
4504,0.0
4505,0.0
4506,0.0
4507,0.014768
4508,0.021821
4509,0.02414
4510,0.02242
4511,0.01918
4512,0.01576
4513,0.01331
4514,0.01197
4515,0.01125
4516,0.01084
4517,0.01087
4518,0.011089
4519,0.008917
4520,0.0
4521,0.0
4522,0.0
4523,0.0
4524,0.0
4525,0.0
4526,0.0
4527,0.0
4528,0.0
4529,0.0
4530,0.0
4531,0.014949
4532,0.021886
4533,0.02414
4534,0.02242
4535,0.01918
4536,0.01576
4537,0.01331
4538,0.01197
4539,0.01125
4540,0.01084
4541,0.01087
4542,0.011333
4543,0.008109
4544,0.0
4545,0.0
4546,0.0
4547,0.0
4548,0.0
4549,0.0
4550,0.0
4551,0.0
4552,0.0
4553,0.0
4554,0.0
4555,0.014922
4556,0.021825
4557,0.02414
4558,0.02242
4559,0.01918
4560,0.01547
4561,0.0132
4562,0.01188
4563,0.01115
4564,0.01072
4565,0.01071
4566,0.010811
4567,0.008922
4568,0.0
4569,0.0
4570,0.0
4571,0.0
4572,0.0
4573,0.0
4574,0.0
4575,0.0
4576,0.0
4577,0.0
4578,0.0
4579,0.014643
4580,0.020431
4581,0.02165
4582,0.02016
4583,0.01792
4584,0.0149
4585,0.01292
4586,0.01167
4587,0.01094
4588,0.01048
4589,0.01042
4590,0.010288
4591,0.008782
4592,0.0
4593,0.0
4594,0.0
4595,0.0
4596,0.0
4597,0.0
4598,0.0
4599,0.0
4600,0.0
4601,0.0
4602,0.0
4603,0.014038
4604,0.020301
4605,0.02198
4606,0.02059
4607,0.01808
4608,0.01576
4609,0.01331
4610,0.01197
4611,0.01125
4612,0.01084
4613,0.01087
4614,0.011571
4615,0.008317
4616,0.0
4617,0.0
4618,0.0
4619,0.0
4620,0.0
4621,0.0
4622,0.0
4623,0.0
4624,0.0
4625,0.0
4626,0.0
4627,0.014974
4628,0.02194
4629,0.02414
4630,0.02242
4631,0.01918
4632,0.01576
4633,0.01331
4634,0.01197
4635,0.01125
4636,0.01084
4637,0.01087
4638,0.01159
4639,0.00858
4640,0.0
4641,0.0
4642,0.0
4643,0.0
4644,0.0
4645,0.0
4646,0.0
4647,0.0
4648,0.0
4649,0.0
4650,0.0
4651,0.015566
4652,0.023675
4653,0.02414
4654,0.02242
4655,0.01918
4656,0.01576
4657,0.01331
4658,0.01197
4659,0.01125
4660,0.01084
4661,0.01087
4662,0.011332
4663,0.009846
4664,0.0
4665,0.0
4666,0.0
4667,0.0
4668,0.0
4669,0.0
4670,0.0
4671,0.0
4672,0.0
4673,0.0
4674,0.0
4675,0.014883
4676,0.022006
4677,0.02414
4678,0.02242
4679,0.01918
4680,0.01576
4681,0.01331
4682,0.01197
4683,0.01125
4684,0.01084
4685,0.01087
4686,0.011421
4687,0.00927
4688,0.0
4689,0.0
4690,0.0
4691,0.0
4692,0.0
4693,0.0
4694,0.0
4695,0.0
4696,0.0
4697,0.0
4698,0.0
4699,0.014609
4700,0.02207
4701,0.02414
4702,0.02242
4703,0.01918
4704,0.01576
4705,0.01331
4706,0.01197
4707,0.01125
4708,0.01084
4709,0.01087
4710,0.01159
4711,0.00809
4712,0.0
4713,0.0
4714,0.0
4715,0.0
4716,0.0
4717,0.0
4718,0.0
4719,0.0
4720,0.0
4721,0.0
4722,0.0
4723,0.015075
4724,0.022073
4725,0.02414
4726,0.02242
4727,0.01918
4728,0.01547
4729,0.0132
4730,0.01188
4731,0.01115
4732,0.01072
4733,0.01071
4734,0.011121
4735,0.009198
4736,0.0
4737,0.0
4738,0.0
4739,0.0
4740,0.0
4741,0.0
4742,0.0
4743,0.0
4744,0.0
4745,0.0
4746,0.0
4747,0.014839
4748,0.020735
4749,0.02165
4750,0.02016
4751,0.01792
4752,0.0149
4753,0.01292
4754,0.01167
4755,0.01094
4756,0.01048
4757,0.01042
4758,0.01074
4759,0.00797
4760,0.0
4761,0.0
4762,0.0
4763,0.0
4764,0.0
4765,0.0
4766,0.0
4767,0.0
4768,0.0
4769,0.0
4770,0.0
4771,0.014204
4772,0.020619
4773,0.02198
4774,0.02059
4775,0.01808
4776,0.01576
4777,0.01331
4778,0.01197
4779,0.01125
4780,0.01084
4781,0.01087
4782,0.01159
4783,0.009522
4784,0.0
4785,0.0
4786,0.0
4787,0.0
4788,0.0
4789,0.0
4790,0.0
4791,0.0
4792,0.0
4793,0.0
4794,0.0
4795,0.015201
4796,0.022263
4797,0.02414
4798,0.02242
4799,0.01918
4800,0.01576
4801,0.01331
4802,0.01197
4803,0.01125
4804,0.01084
4805,0.01087
4806,0.01159
4807,0.009444
4808,0.0
4809,0.0
4810,0.0
4811,0.0
4812,0.0
4813,0.0
4814,0.0
4815,0.0
4816,0.0
4817,0.0
4818,0.0
4819,0.015096
4820,0.022267
4821,0.02414
4822,0.02242
4823,0.01918
4824,0.01576
4825,0.01331
4826,0.01197
4827,0.01125
4828,0.01084
4829,0.01087
4830,0.01159
4831,0.009584
4832,0.0
4833,0.0
4834,0.0
4835,0.0
4836,0.0
4837,0.0
4838,0.0
4839,0.0
4840,0.0
4841,0.0
4842,0.0
4843,0.014484
4844,0.022562
4845,0.02414
4846,0.02242
4847,0.01918
4848,0.01576
4849,0.01331
4850,0.01197
4851,0.01125
4852,0.01084
4853,0.01087
4854,0.01159
4855,0.009673
4856,0.0
4857,0.0
4858,0.0
4859,0.0
4860,0.0
4861,0.0
4862,0.0
4863,0.0
4864,0.0
4865,0.0
4866,0.017465
4867,0.021716
4868,0.023745
4869,0.02414
4870,0.02242
4871,0.01918
4872,0.01576
4873,0.01331
4874,0.01197
4875,0.01125
4876,0.01084
4877,0.01087
4878,0.01159
4879,0.009408
4880,0.0
4881,0.0
4882,0.0
4883,0.0
4884,0.0
4885,0.0
4886,0.0
4887,0.0
4888,0.013982
4889,0.0
4890,0.0
4891,0.014625
4892,0.022504
4893,0.02414
4894,0.02242
4895,0.01918
4896,0.01547
4897,0.0132
4898,0.01188
4899,0.01115
4900,0.01072
4901,0.01071
4902,0.01121
4903,0.008992
4904,0.0
4905,0.0
4906,0.0
4907,0.0
4908,0.0
4909,0.0
4910,0.0
4911,0.015006
4912,0.015129
4913,0.005694
4914,0.015507
4915,0.016309
4916,0.021335
4917,0.02165
4918,0.02016
4919,0.01792
4920,0.0149
4921,0.01292
4922,0.01167
4923,0.01094
4924,0.01048
4925,0.01042
4926,0.01074
4927,0.008585
4928,0.010667
4929,0.004414
4930,0.0
4931,0.0
4932,0.0
4933,0.013778
4934,0.0
4935,0.011652
4936,0.0
4937,0.0
4938,0.0
4939,0.014857
4940,0.021099
4941,0.02198
4942,0.02059
4943,0.01808
4944,0.01576
4945,0.01331
4946,0.01197
4947,0.01125
4948,0.01084
4949,0.01087
4950,0.01159
4951,0.010262
4952,0.0
4953,0.0
4954,0.0
4955,0.0
4956,0.0
4957,0.0
4958,0.0
4959,0.0
4960,0.0
4961,0.0
4962,0.0
4963,0.016027
4964,0.022842
4965,0.02414
4966,0.02242
4967,0.01918
4968,0.01576
4969,0.01331
4970,0.01197
4971,0.01125
4972,0.01084
4973,0.01087
4974,0.01159
4975,0.009105
4976,0.0
4977,0.0
4978,0.0
4979,0.0
4980,0.0
4981,0.0
4982,0.0
4983,0.0
4984,0.0
4985,0.0
4986,0.0
4987,0.015175
4988,0.022729
4989,0.02414
4990,0.02242
4991,0.01918
4992,0.01576
4993,0.01331
4994,0.01197
4995,0.01125
4996,0.01084
4997,0.01087
4998,0.01159
4999,0.010531
5000,0.0
5001,0.0
5002,0.0
5003,0.0
5004,0.0
5005,0.0
5006,0.0
5007,0.0
5008,0.0
5009,0.0
5010,0.0
5011,0.015866
5012,0.022722
5013,0.02414
5014,0.02242
5015,0.01918
5016,0.01576
5017,0.01331
5018,0.01197
5019,0.01125
5020,0.01084
5021,0.01087
5022,0.01159
5023,0.010533
5024,0.0
5025,0.0
5026,0.0
5027,0.0
5028,0.0
5029,0.0
5030,0.0
5031,0.0
5032,0.0
5033,0.0
5034,0.0
5035,0.015813
5036,0.0229
5037,0.02414
5038,0.02242
5039,0.01918
5040,0.01576
5041,0.01331
5042,0.01197
5043,0.01125
5044,0.01084
5045,0.01087
5046,0.01159
5047,0.010299
5048,0.0
5049,0.0
5050,0.0
5051,0.0
5052,0.0
5053,0.0
5054,0.0
5055,0.0
5056,0.0
5057,0.0
5058,0.0
5059,0.016016
5060,0.023009
5061,0.02414
5062,0.02242
5063,0.01918
5064,0.01547
5065,0.0132
5066,0.01188
5067,0.01115
5068,0.01072
5069,0.01071
5070,0.01121
5071,0.010343
5072,0.0
5073,0.0
5074,0.0
5075,0.0
5076,0.0
5077,0.0
5078,0.0
5079,0.0
5080,0.004643
5081,0.0
5082,0.007498
5083,0.014859
5084,0.021548
5085,0.02165
5086,0.02016
5087,0.01792
5088,0.01634
5089,0.01435
5090,0.01302
5091,0.01221
5092,0.01169
5093,0.01154
5094,0.0117
5095,0.008938
5096,0.0
5097,0.0
5098,0.0
5099,0.0
5100,0.0
5101,0.0
5102,0.013583
5103,0.0
5104,0.0
5105,0.0
5106,0.017008
5107,0.02052
5108,0.02257
5109,0.02216
5110,0.02041
5111,0.01793
5112,0.01542
5113,0.0133
5114,0.0121
5115,0.01142
5116,0.01101
5117,0.01102
5118,0.01156
5119,0.009283
5120,0.001243
5121,0.0
5122,0.0
5123,0.0
5124,0.0
5125,0.0
5126,0.0
5127,0.0
5128,0.0
5129,0.0
5130,0.0
5131,0.015948
5132,0.02354
5133,0.02341
5134,0.02129
5135,0.01828
5136,0.01542
5137,0.0133
5138,0.0121
5139,0.01142
5140,0.01101
5141,0.01102
5142,0.01156
5143,0.01049
5144,0.0
5145,0.0
5146,0.0
5147,0.0
5148,0.0
5149,0.0
5150,0.0
5151,0.0
5152,0.0
5153,0.0
5154,0.0
5155,0.016181
5156,0.02354
5157,0.02341
5158,0.02129
5159,0.01828
5160,0.01542
5161,0.0133
5162,0.0121
5163,0.01142
5164,0.01101
5165,0.01102
5166,0.01156
5167,0.010244
5168,0.0
5169,0.0
5170,0.0
5171,0.0
5172,0.0
5173,0.0
5174,0.0
5175,0.0
5176,0.0
5177,0.0
5178,0.0
5179,0.01591
5180,0.02354
5181,0.02341
5182,0.02129
5183,0.01828
5184,0.01542
5185,0.0133
5186,0.0121
5187,0.01142
5188,0.01101
5189,0.01102
5190,0.01156
5191,0.012733
5192,0.0
5193,0.0
5194,0.0
5195,0.0
5196,0.0
5197,0.0
5198,0.0
5199,0.0
5200,0.0
5201,0.0
5202,0.0
5203,0.016066
5204,0.02354
5205,0.02341
5206,0.02129
5207,0.01828
5208,0.01542
5209,0.0133
5210,0.0121
5211,0.01142
5212,0.01101
5213,0.01102
5214,0.01156
5215,0.010359
5216,0.0
5217,0.0
5218,0.0
5219,0.0
5220,0.0
5221,0.0
5222,0.0
5223,0.0
5224,0.0
5225,0.0
5226,0.0
5227,0.015832
5228,0.02354
5229,0.02341
5230,0.02129
5231,0.01828
5232,0.01582
5233,0.01374
5234,0.01248
5235,0.01173
5236,0.01126
5237,0.01118
5238,0.01151
5239,0.009804
5240,0.0
5241,0.0
5242,0.0
5243,0.0
5244,0.0
5245,0.0
5246,0.0
5247,0.0
5248,0.0
5249,0.0
5250,0.0
5251,0.016965
5252,0.02342
5253,0.02243
5254,0.02058
5255,0.01826
5256,0.01634
5257,0.01435
5258,0.01302
5259,0.01221
5260,0.01169
5261,0.01154
5262,0.0117
5263,0.009644
5264,0.0
5265,0.0
5266,0.0
5267,0.0
5268,0.0
5269,0.0
5270,0.0
5271,0.0
5272,0.0
5273,0.0
5274,0.0
5275,0.020299
5276,0.02257
5277,0.02216
5278,0.02041
5279,0.01793
5280,0.01542
5281,0.0133
5282,0.0121
5283,0.01142
5284,0.01101
5285,0.01102
5286,0.01156
5287,0.009906
5288,0.0
5289,0.0
5290,0.0
5291,0.0
5292,0.0
5293,0.0
5294,0.0
5295,0.011894
5296,0.00341
5297,0.0
5298,0.010328
5299,0.021151
5300,0.02354
5301,0.02341
5302,0.02129
5303,0.01828
5304,0.01542
5305,0.0133
5306,0.0121
5307,0.01142
5308,0.01101
5309,0.01102
5310,0.01156
5311,0.010386
5312,6.1e-05
5313,0.006064
5314,0.0
5315,0.0
5316,0.012875
5317,0.01376
5318,0.014222
5319,0.0
5320,0.013704
5321,0.013371
5322,0.013646
5323,0.019194
5324,0.02354
5325,0.02341
5326,0.02129
5327,0.01828
5328,0.01542
5329,0.0133
5330,0.0121
5331,0.01142
5332,0.01101
5333,0.01102
5334,0.01156
5335,0.010697
5336,0.0
5337,0.0
5338,0.0
5339,0.0
5340,0.0
5341,0.0
5342,0.0
5343,0.0
5344,0.0
5345,0.005372
5346,0.0
5347,0.016872
5348,0.02354
5349,0.02341
5350,0.02129
5351,0.01828
5352,0.01542
5353,0.0133
5354,0.0121
5355,0.01142
5356,0.01101
5357,0.01102
5358,0.01156
5359,0.010403
5360,0.0
5361,0.0
5362,0.0
5363,0.0
5364,0.0
5365,0.0
5366,0.0
5367,0.0
5368,0.0
5369,0.0
5370,0.003805
5371,0.016654
5372,0.02354
5373,0.02341
5374,0.02129
5375,0.01828
5376,0.01542
5377,0.0133
5378,0.0121
5379,0.01142
5380,0.01101
5381,0.01102
5382,0.01156
5383,0.010344
5384,0.0
5385,0.0
5386,0.0
5387,0.0
5388,0.0
5389,0.0
5390,0.0
5391,0.0
5392,0.0
5393,0.0
5394,0.0
5395,0.016758
5396,0.02354
5397,0.02341
5398,0.02129
5399,0.01828
5400,0.01582
5401,0.01374
5402,0.01248
5403,0.01173
5404,0.01126
5405,0.01118
5406,0.01151
5407,0.010291
5408,0.0
5409,0.0
5410,0.0
5411,0.0
5412,0.0
5413,0.0
5414,0.0
5415,0.0
5416,0.000949
5417,0.008974
5418,0.01046
5419,0.022212
5420,0.02342
5421,0.02243
5422,0.02058
5423,0.01826
5424,0.01634
5425,0.01435
5426,0.01302
5427,0.01221
5428,0.01169
5429,0.01154
5430,0.0117
5431,0.010299
5432,0.000751
5433,0.0
5434,0.0
5435,0.0
5436,0.0
5437,0.0
5438,0.0
5439,0.0
5440,0.01234
5441,0.014095
5442,0.017961
5443,0.018136
5444,0.02257
5445,0.02216
5446,0.02041
5447,0.01793
5448,0.01542
5449,0.0133
5450,0.0121
5451,0.01142
5452,0.01101
5453,0.01102
5454,0.01156
5455,0.012813
5456,0.013059
5457,0.010523
5458,0.008266
5459,0.00689
5460,0.002973
5461,0.0
5462,0.0
5463,0.0
5464,0.011616
5465,0.0
5466,0.0
5467,0.017503
5468,0.02354
5469,0.02341
5470,0.02129
5471,0.01828
5472,0.01542
5473,0.0133
5474,0.0121
5475,0.01142
5476,0.01101
5477,0.01102
5478,0.01156
5479,0.010738
5480,0.005664
5481,0.0028
5482,0.0
5483,0.0
5484,0.0
5485,0.0
5486,0.0
5487,0.0
5488,0.0
5489,0.0
5490,0.0
5491,0.017039
5492,0.02354
5493,0.02341
5494,0.02129
5495,0.01828
5496,0.01542
5497,0.0133
5498,0.0121
5499,0.01142
5500,0.01101
5501,0.01102
5502,0.01156
5503,0.010892
5504,0.0
5505,0.0
5506,0.0
5507,0.0
5508,0.0
5509,0.0
5510,0.0
5511,0.0
5512,0.0
5513,0.0
5514,0.0
5515,0.018904
5516,0.02354
5517,0.02341
5518,0.02129
5519,0.01828
5520,0.01542
5521,0.0133
5522,0.0121
5523,0.01142
5524,0.01101
5525,0.01102
5526,0.01156
5527,0.012849
5528,0.002111
5529,0.0
5530,0.0
5531,0.0
5532,0.0
5533,0.0
5534,0.0
5535,0.0
5536,0.0
5537,0.004295
5538,0.007503
5539,0.017387
5540,0.02354
5541,0.02341
5542,0.02129
5543,0.01828
5544,0.01542
5545,0.0133
5546,0.0121
5547,0.01142
5548,0.01101
5549,0.01102
5550,0.01156
5551,0.011159
5552,0.0
5553,0.0
5554,0.0
5555,0.0
5556,0.0
5557,0.0
5558,0.0
5559,0.0
5560,0.0
5561,0.0
5562,0.00269
5563,0.021078
5564,0.02354
5565,0.02341
5566,0.02129
5567,0.01828
5568,0.01582
5569,0.01374
5570,0.01248
5571,0.01173
5572,0.01126
5573,0.01118
5574,0.01151
5575,0.010892
5576,0.0
5577,0.0
5578,0.0
5579,0.0
5580,0.0
5581,0.0
5582,0.0
5583,0.0
5584,0.008734
5585,0.0
5586,0.014122
5587,0.018334
5588,0.02342
5589,0.02243
5590,0.02058
5591,0.01826
5592,0.01634
5593,0.01435
5594,0.01302
5595,0.01221
5596,0.01169
5597,0.01154
5598,0.0117
